,datetime,mjd,UV,year,month,day,hour,minute,date
9297,2014-01-20T20:00:00.000,56677.833333333336,4.41,2014,1,20,20,0,2014-01-20
9298,2014-01-20T21:00:00.000,56677.875,3.91,2014,1,20,21,0,2014-01-20
9299,2014-01-20T22:00:00.000,56677.916666666664,1.41,2014,1,20,22,0,2014-01-20
9300,2014-01-20T23:00:00.000,56677.958333333336,0.22,2014,1,20,23,0,2014-01-20
9301,2014-01-21T10:00:00.000,56678.416666666664,0.0,2014,1,21,10,0,2014-01-21
9302,2014-01-21T11:00:00.000,56678.458333333336,0.33,2014,1,21,11,0,2014-01-21
9303,2014-01-21T12:00:00.000,56678.5,1.79,2014,1,21,12,0,2014-01-21
9304,2014-01-21T13:00:00.000,56678.541666666664,4.81,2014,1,21,13,0,2014-01-21
9305,2014-01-21T14:00:00.000,56678.583333333336,8.88,2014,1,21,14,0,2014-01-21
9306,2014-01-21T15:00:00.000,56678.625,12.78,2014,1,21,15,0,2014-01-21
9307,2014-01-21T16:00:00.000,56678.666666666664,15.32,2014,1,21,16,0,2014-01-21
9308,2014-01-21T17:00:00.000,56678.708333333336,15.98,2014,1,21,17,0,2014-01-21
9309,2014-01-21T18:00:00.000,56678.75,14.46,2014,1,21,18,0,2014-01-21
9310,2014-01-21T19:00:00.000,56678.791666666664,11.28,2014,1,21,19,0,2014-01-21
9311,2014-01-21T20:00:00.000,56678.833333333336,7.46,2014,1,21,20,0,2014-01-21
9312,2014-01-21T21:00:00.000,56678.875,3.92,2014,1,21,21,0,2014-01-21
9313,2014-01-21T22:00:00.000,56678.916666666664,1.38,2014,1,21,22,0,2014-01-21
9314,2014-01-21T23:00:00.000,56678.958333333336,0.22,2014,1,21,23,0,2014-01-21
9315,2014-01-22T10:00:00.000,56679.416666666664,0.0,2014,1,22,10,0,2014-01-22
9316,2014-01-22T11:00:00.000,56679.458333333336,0.29,2014,1,22,11,0,2014-01-22
9317,2014-01-22T12:00:00.000,56679.5,1.54,2014,1,22,12,0,2014-01-22
9318,2014-01-22T13:00:00.000,56679.541666666664,3.71,2014,1,22,13,0,2014-01-22
9319,2014-01-22T14:00:00.000,56679.583333333336,8.84,2014,1,22,14,0,2014-01-22
9320,2014-01-22T15:00:00.000,56679.625,11.42,2014,1,22,15,0,2014-01-22
9321,2014-01-22T16:00:00.000,56679.666666666664,15.79,2014,1,22,16,0,2014-01-22
9322,2014-01-22T17:00:00.000,56679.708333333336,10.83,2014,1,22,17,0,2014-01-22
9323,2014-01-22T18:00:00.000,56679.75,14.39,2014,1,22,18,0,2014-01-22
9324,2014-01-22T19:00:00.000,56679.791666666664,7.49,2014,1,22,19,0,2014-01-22
9325,2014-01-22T20:00:00.000,56679.833333333336,4.13,2014,1,22,20,0,2014-01-22
9326,2014-01-22T21:00:00.000,56679.875,2.01,2014,1,22,21,0,2014-01-22
9327,2014-01-22T22:00:00.000,56679.916666666664,0.99,2014,1,22,22,0,2014-01-22
9328,2014-01-22T23:00:00.000,56679.958333333336,0.16,2014,1,22,23,0,2014-01-22
9329,2014-01-23T10:00:00.000,56680.416666666664,0.0,2014,1,23,10,0,2014-01-23
9330,2014-01-23T11:00:00.000,56680.458333333336,0.28,2014,1,23,11,0,2014-01-23
9331,2014-01-23T12:00:00.000,56680.5,1.62,2014,1,23,12,0,2014-01-23
9332,2014-01-23T13:00:00.000,56680.541666666664,4.44,2014,1,23,13,0,2014-01-23
9333,2014-01-23T14:00:00.000,56680.583333333336,7.68,2014,1,23,14,0,2014-01-23
9334,2014-01-23T15:00:00.000,56680.625,14.34,2014,1,23,15,0,2014-01-23
9335,2014-01-23T16:00:00.000,56680.666666666664,15.95,2014,1,23,16,0,2014-01-23
9336,2014-01-23T17:00:00.000,56680.708333333336,13.56,2014,1,23,17,0,2014-01-23
9337,2014-01-23T18:00:00.000,56680.75,9.37,2014,1,23,18,0,2014-01-23
9338,2014-01-23T19:00:00.000,56680.791666666664,2.75,2014,1,23,19,0,2014-01-23
9339,2014-01-23T20:00:00.000,56680.833333333336,2.82,2014,1,23,20,0,2014-01-23
9340,2014-01-23T21:00:00.000,56680.875,1.27,2014,1,23,21,0,2014-01-23
9341,2014-01-23T22:00:00.000,56680.916666666664,1.1,2014,1,23,22,0,2014-01-23
9342,2014-01-23T23:00:00.000,56680.958333333336,0.17,2014,1,23,23,0,2014-01-23
9343,2014-01-24T10:00:00.000,56681.416666666664,0.0,2014,1,24,10,0,2014-01-24
9344,2014-01-24T11:00:00.000,56681.458333333336,0.29,2014,1,24,11,0,2014-01-24
9345,2014-01-24T12:00:00.000,56681.5,1.67,2014,1,24,12,0,2014-01-24
9346,2014-01-24T13:00:00.000,56681.541666666664,4.61,2014,1,24,13,0,2014-01-24
9347,2014-01-24T14:00:00.000,56681.583333333336,8.57,2014,1,24,14,0,2014-01-24
9348,2014-01-24T15:00:00.000,56681.625,12.38,2014,1,24,15,0,2014-01-24
9349,2014-01-24T16:00:00.000,56681.666666666664,15.1,2014,1,24,16,0,2014-01-24
9350,2014-01-24T18:00:00.000,56681.75,7.69,2014,1,24,18,0,2014-01-24
9351,2014-01-24T19:00:00.000,56681.791666666664,4.16,2014,1,24,19,0,2014-01-24
9352,2014-01-24T20:00:00.000,56681.833333333336,3.03,2014,1,24,20,0,2014-01-24
9353,2014-01-24T21:00:00.000,56681.875,1.72,2014,1,24,21,0,2014-01-24
9354,2014-01-24T22:00:00.000,56681.916666666664,0.61,2014,1,24,22,0,2014-01-24
9355,2014-01-24T23:00:00.000,56681.958333333336,0.19,2014,1,24,23,0,2014-01-24
9356,2014-01-25T10:00:00.000,56682.416666666664,0.0,2014,1,25,10,0,2014-01-25
9357,2014-01-25T11:00:00.000,56682.458333333336,0.28,2014,1,25,11,0,2014-01-25
9358,2014-01-25T12:00:00.000,56682.5,1.57,2014,1,25,12,0,2014-01-25
9359,2014-01-25T13:00:00.000,56682.541666666664,4.32,2014,1,25,13,0,2014-01-25
9360,2014-01-25T14:00:00.000,56682.583333333336,8.24,2014,1,25,14,0,2014-01-25
9361,2014-01-25T15:00:00.000,56682.625,8.34,2014,1,25,15,0,2014-01-25
9362,2014-01-25T16:00:00.000,56682.666666666664,14.9,2014,1,25,16,0,2014-01-25
9363,2014-01-25T17:00:00.000,56682.708333333336,14.07,2014,1,25,17,0,2014-01-25
9364,2014-01-25T18:00:00.000,56682.75,6.51,2014,1,25,18,0,2014-01-25
9365,2014-01-25T19:00:00.000,56682.791666666664,7.61,2014,1,25,19,0,2014-01-25
9366,2014-01-25T20:00:00.000,56682.833333333336,5.96,2014,1,25,20,0,2014-01-25
9367,2014-01-25T21:00:00.000,56682.875,2.73,2014,1,25,21,0,2014-01-25
9368,2014-01-25T22:00:00.000,56682.916666666664,1.16,2014,1,25,22,0,2014-01-25
9369,2014-01-25T23:00:00.000,56682.958333333336,0.19,2014,1,25,23,0,2014-01-25
9370,2014-01-26T10:00:00.000,56683.416666666664,0.0,2014,1,26,10,0,2014-01-26
9371,2014-01-26T11:00:00.000,56683.458333333336,0.26,2014,1,26,11,0,2014-01-26
9372,2014-01-26T12:00:00.000,56683.5,1.48,2014,1,26,12,0,2014-01-26
9373,2014-01-26T13:00:00.000,56683.541666666664,4.17,2014,1,26,13,0,2014-01-26
9374,2014-01-26T14:00:00.000,56683.583333333336,7.72,2014,1,26,14,0,2014-01-26
9375,2014-01-26T15:00:00.000,56683.625,5.9,2014,1,26,15,0,2014-01-26
9376,2014-01-26T16:00:00.000,56683.666666666664,5.27,2014,1,26,16,0,2014-01-26
9377,2014-01-26T17:00:00.000,56683.708333333336,15.5,2014,1,26,17,0,2014-01-26
9378,2014-01-26T18:00:00.000,56683.75,14.41,2014,1,26,18,0,2014-01-26
9379,2014-01-26T19:00:00.000,56683.791666666664,6.38,2014,1,26,19,0,2014-01-26
9380,2014-01-26T20:00:00.000,56683.833333333336,3.06,2014,1,26,20,0,2014-01-26
9381,2014-01-26T21:00:00.000,56683.875,3.28,2014,1,26,21,0,2014-01-26
9382,2014-01-26T22:00:00.000,56683.916666666664,0.68,2014,1,26,22,0,2014-01-26
9383,2014-01-26T23:00:00.000,56683.958333333336,0.13,2014,1,26,23,0,2014-01-26
9384,2014-01-27T10:00:00.000,56684.416666666664,0.0,2014,1,27,10,0,2014-01-27
9385,2014-01-27T11:00:00.000,56684.458333333336,0.25,2014,1,27,11,0,2014-01-27
9386,2014-01-27T12:00:00.000,56684.5,1.48,2014,1,27,12,0,2014-01-27
9387,2014-01-27T13:00:00.000,56684.541666666664,4.05,2014,1,27,13,0,2014-01-27
9388,2014-01-27T14:00:00.000,56684.583333333336,6.08,2014,1,27,14,0,2014-01-27
9389,2014-01-27T15:00:00.000,56684.625,5.97,2014,1,27,15,0,2014-01-27
9390,2014-01-27T16:00:00.000,56684.666666666664,11.42,2014,1,27,16,0,2014-01-27
9391,2014-01-27T17:00:00.000,56684.708333333336,9.56,2014,1,27,17,0,2014-01-27
9392,2014-01-27T18:00:00.000,56684.75,3.74,2014,1,27,18,0,2014-01-27
9393,2014-01-27T19:00:00.000,56684.791666666664,2.72,2014,1,27,19,0,2014-01-27
9394,2014-01-27T20:00:00.000,56684.833333333336,2.35,2014,1,27,20,0,2014-01-27
9395,2014-01-27T21:00:00.000,56684.875,2.39,2014,1,27,21,0,2014-01-27
9396,2014-01-27T22:00:00.000,56684.916666666664,1.17,2014,1,27,22,0,2014-01-27
9397,2014-01-27T23:00:00.000,56684.958333333336,0.18,2014,1,27,23,0,2014-01-27
9398,2014-01-28T10:00:00.000,56685.416666666664,0.0,2014,1,28,10,0,2014-01-28
9399,2014-01-28T11:00:00.000,56685.458333333336,0.24,2014,1,28,11,0,2014-01-28
9400,2014-01-28T12:00:00.000,56685.5,1.48,2014,1,28,12,0,2014-01-28
9401,2014-01-28T13:00:00.000,56685.541666666664,4.22,2014,1,28,13,0,2014-01-28
9402,2014-01-28T14:00:00.000,56685.583333333336,8.0,2014,1,28,14,0,2014-01-28
9403,2014-01-28T15:00:00.000,56685.625,11.7,2014,1,28,15,0,2014-01-28
9404,2014-01-28T16:00:00.000,56685.666666666664,14.21,2014,1,28,16,0,2014-01-28
9405,2014-01-28T17:00:00.000,56685.708333333336,15.11,2014,1,28,17,0,2014-01-28
9406,2014-01-28T18:00:00.000,56685.75,12.35,2014,1,28,18,0,2014-01-28
9407,2014-01-28T19:00:00.000,56685.791666666664,9.67,2014,1,28,19,0,2014-01-28
9408,2014-01-28T20:00:00.000,56685.833333333336,6.7,2014,1,28,20,0,2014-01-28
9409,2014-01-28T21:00:00.000,56685.875,3.63,2014,1,28,21,0,2014-01-28
9410,2014-01-28T22:00:00.000,56685.916666666664,1.07,2014,1,28,22,0,2014-01-28
9411,2014-01-28T23:00:00.000,56685.958333333336,0.17,2014,1,28,23,0,2014-01-28
9412,2014-01-29T10:00:00.000,56686.416666666664,0.0,2014,1,29,10,0,2014-01-29
9413,2014-01-29T11:00:00.000,56686.458333333336,0.24,2014,1,29,11,0,2014-01-29
9414,2014-01-29T12:00:00.000,56686.5,1.52,2014,1,29,12,0,2014-01-29
9415,2014-01-29T13:00:00.000,56686.541666666664,4.38,2014,1,29,13,0,2014-01-29
9416,2014-01-29T14:00:00.000,56686.583333333336,8.33,2014,1,29,14,0,2014-01-29
9417,2014-01-29T15:00:00.000,56686.625,12.11,2014,1,29,15,0,2014-01-29
9418,2014-01-29T16:00:00.000,56686.666666666664,14.71,2014,1,29,16,0,2014-01-29
9419,2014-01-29T17:00:00.000,56686.708333333336,15.48,2014,1,29,17,0,2014-01-29
9420,2014-01-29T18:00:00.000,56686.75,14.32,2014,1,29,18,0,2014-01-29
9421,2014-01-29T19:00:00.000,56686.791666666664,11.11,2014,1,29,19,0,2014-01-29
9422,2014-01-29T20:00:00.000,56686.833333333336,7.32,2014,1,29,20,0,2014-01-29
9423,2014-01-29T21:00:00.000,56686.875,3.68,2014,1,29,21,0,2014-01-29
9424,2014-01-29T22:00:00.000,56686.916666666664,1.24,2014,1,29,22,0,2014-01-29
9425,2014-01-29T23:00:00.000,56686.958333333336,0.18,2014,1,29,23,0,2014-01-29
9426,2014-01-30T10:00:00.000,56687.416666666664,0.0,2014,1,30,10,0,2014-01-30
9427,2014-01-30T11:00:00.000,56687.458333333336,0.25,2014,1,30,11,0,2014-01-30
9428,2014-01-30T12:00:00.000,56687.5,1.56,2014,1,30,12,0,2014-01-30
9429,2014-01-30T13:00:00.000,56687.541666666664,4.46,2014,1,30,13,0,2014-01-30
9430,2014-01-30T14:00:00.000,56687.583333333336,8.39,2014,1,30,14,0,2014-01-30
9431,2014-01-30T15:00:00.000,56687.625,12.24,2014,1,30,15,0,2014-01-30
9432,2014-01-30T16:00:00.000,56687.666666666664,14.87,2014,1,30,16,0,2014-01-30
9433,2014-01-30T17:00:00.000,56687.708333333336,15.6,2014,1,30,17,0,2014-01-30
9434,2014-01-30T18:00:00.000,56687.75,14.44,2014,1,30,18,0,2014-01-30
9435,2014-01-30T19:00:00.000,56687.791666666664,11.56,2014,1,30,19,0,2014-01-30
9436,2014-01-30T20:00:00.000,56687.833333333336,7.59,2014,1,30,20,0,2014-01-30
9437,2014-01-30T21:00:00.000,56687.875,3.88,2014,1,30,21,0,2014-01-30
9438,2014-01-30T22:00:00.000,56687.916666666664,1.28,2014,1,30,22,0,2014-01-30
9439,2014-01-30T23:00:00.000,56687.958333333336,0.18,2014,1,30,23,0,2014-01-30
9440,2014-01-31T10:00:00.000,56688.416666666664,0.0,2014,1,31,10,0,2014-01-31
9441,2014-01-31T11:00:00.000,56688.458333333336,0.24,2014,1,31,11,0,2014-01-31
9442,2014-01-31T12:00:00.000,56688.5,1.54,2014,1,31,12,0,2014-01-31
9443,2014-01-31T13:00:00.000,56688.541666666664,4.43,2014,1,31,13,0,2014-01-31
9444,2014-01-31T14:00:00.000,56688.583333333336,8.5,2014,1,31,14,0,2014-01-31
9445,2014-01-31T15:00:00.000,56688.625,12.36,2014,1,31,15,0,2014-01-31
9446,2014-01-31T16:00:00.000,56688.666666666664,14.85,2014,1,31,16,0,2014-01-31
9447,2014-01-31T17:00:00.000,56688.708333333336,15.31,2014,1,31,17,0,2014-01-31
9448,2014-01-31T18:00:00.000,56688.75,14.41,2014,1,31,18,0,2014-01-31
9449,2014-01-31T19:00:00.000,56688.791666666664,11.38,2014,1,31,19,0,2014-01-31
9450,2014-01-31T20:00:00.000,56688.833333333336,7.5,2014,1,31,20,0,2014-01-31
9451,2014-01-31T21:00:00.000,56688.875,3.63,2014,1,31,21,0,2014-01-31
9452,2014-01-31T22:00:00.000,56688.916666666664,1.18,2014,1,31,22,0,2014-01-31
9453,2014-01-31T23:00:00.000,56688.958333333336,0.17,2014,1,31,23,0,2014-01-31
9454,2014-02-01T10:00:00.000,56689.416666666664,0.0,2014,2,1,10,0,2014-02-01
9455,2014-02-01T11:00:00.000,56689.458333333336,0.22,2014,2,1,11,0,2014-02-01
9456,2014-02-01T12:00:00.000,56689.5,1.47,2014,2,1,12,0,2014-02-01
9457,2014-02-01T13:00:00.000,56689.541666666664,4.32,2014,2,1,13,0,2014-02-01
9458,2014-02-01T14:00:00.000,56689.583333333336,8.18,2014,2,1,14,0,2014-02-01
9459,2014-02-01T15:00:00.000,56689.625,11.68,2014,2,1,15,0,2014-02-01
9460,2014-02-01T16:00:00.000,56689.666666666664,5.89,2014,2,1,16,0,2014-02-01
9461,2014-02-01T17:00:00.000,56689.708333333336,2.04,2014,2,1,17,0,2014-02-01
9462,2014-02-01T18:00:00.000,56689.75,0.74,2014,2,1,18,0,2014-02-01
9463,2014-02-01T19:00:00.000,56689.791666666664,0.76,2014,2,1,19,0,2014-02-01
9464,2014-02-01T20:00:00.000,56689.833333333336,1.63,2014,2,1,20,0,2014-02-01
9465,2014-02-01T21:00:00.000,56689.875,1.11,2014,2,1,21,0,2014-02-01
9466,2014-02-01T22:00:00.000,56689.916666666664,0.49,2014,2,1,22,0,2014-02-01
9467,2014-02-01T23:00:00.000,56689.958333333336,0.13,2014,2,1,23,0,2014-02-01
9468,2014-02-02T10:00:00.000,56690.416666666664,0.0,2014,2,2,10,0,2014-02-02
9469,2014-02-02T11:00:00.000,56690.458333333336,0.21,2014,2,2,11,0,2014-02-02
9470,2014-02-02T12:00:00.000,56690.5,1.44,2014,2,2,12,0,2014-02-02
9471,2014-02-02T13:00:00.000,56690.541666666664,4.22,2014,2,2,13,0,2014-02-02
9472,2014-02-02T14:00:00.000,56690.583333333336,8.11,2014,2,2,14,0,2014-02-02
9473,2014-02-02T15:00:00.000,56690.625,11.9,2014,2,2,15,0,2014-02-02
9474,2014-02-02T16:00:00.000,56690.666666666664,14.41,2014,2,2,16,0,2014-02-02
9475,2014-02-02T17:00:00.000,56690.708333333336,15.06,2014,2,2,17,0,2014-02-02
9476,2014-02-02T18:00:00.000,56690.75,14.07,2014,2,2,18,0,2014-02-02
9477,2014-02-02T19:00:00.000,56690.791666666664,11.11,2014,2,2,19,0,2014-02-02
9478,2014-02-02T20:00:00.000,56690.833333333336,7.44,2014,2,2,20,0,2014-02-02
9479,2014-02-02T21:00:00.000,56690.875,3.8,2014,2,2,21,0,2014-02-02
9480,2014-02-02T22:00:00.000,56690.916666666664,1.25,2014,2,2,22,0,2014-02-02
9481,2014-02-02T23:00:00.000,56690.958333333336,0.17,2014,2,2,23,0,2014-02-02
9482,2014-02-03T10:00:00.000,56691.416666666664,0.0,2014,2,3,10,0,2014-02-03
9483,2014-02-03T11:00:00.000,56691.458333333336,0.2,2014,2,3,11,0,2014-02-03
9484,2014-02-03T12:00:00.000,56691.5,1.39,2014,2,3,12,0,2014-02-03
9485,2014-02-03T13:00:00.000,56691.541666666664,4.12,2014,2,3,13,0,2014-02-03
9486,2014-02-03T14:00:00.000,56691.583333333336,8.02,2014,2,3,14,0,2014-02-03
9487,2014-02-03T15:00:00.000,56691.625,11.87,2014,2,3,15,0,2014-02-03
9488,2014-02-03T16:00:00.000,56691.666666666664,14.3,2014,2,3,16,0,2014-02-03
9489,2014-02-03T17:00:00.000,56691.708333333336,14.98,2014,2,3,17,0,2014-02-03
9490,2014-02-03T18:00:00.000,56691.75,13.66,2014,2,3,18,0,2014-02-03
9491,2014-02-03T19:00:00.000,56691.791666666664,10.65,2014,2,3,19,0,2014-02-03
9492,2014-02-03T20:00:00.000,56691.833333333336,7.05,2014,2,3,20,0,2014-02-03
9493,2014-02-03T21:00:00.000,56691.875,3.68,2014,2,3,21,0,2014-02-03
9494,2014-02-03T22:00:00.000,56691.916666666664,1.19,2014,2,3,22,0,2014-02-03
9495,2014-02-03T23:00:00.000,56691.958333333336,0.16,2014,2,3,23,0,2014-02-03
9496,2014-02-04T10:00:00.000,56692.416666666664,0.0,2014,2,4,10,0,2014-02-04
9497,2014-02-04T11:00:00.000,56692.458333333336,0.2,2014,2,4,11,0,2014-02-04
9498,2014-02-04T12:00:00.000,56692.5,1.42,2014,2,4,12,0,2014-02-04
9499,2014-02-04T13:00:00.000,56692.541666666664,4.23,2014,2,4,13,0,2014-02-04
9500,2014-02-04T14:00:00.000,56692.583333333336,8.12,2014,2,4,14,0,2014-02-04
9501,2014-02-04T15:00:00.000,56692.625,11.88,2014,2,4,15,0,2014-02-04
9502,2014-02-04T16:00:00.000,56692.666666666664,14.32,2014,2,4,16,0,2014-02-04
9503,2014-02-04T17:00:00.000,56692.708333333336,14.81,2014,2,4,17,0,2014-02-04
9504,2014-02-04T18:00:00.000,56692.75,13.93,2014,2,4,18,0,2014-02-04
9505,2014-02-04T19:00:00.000,56692.791666666664,11.34,2014,2,4,19,0,2014-02-04
9506,2014-02-04T20:00:00.000,56692.833333333336,7.29,2014,2,4,20,0,2014-02-04
9507,2014-02-04T21:00:00.000,56692.875,3.62,2014,2,4,21,0,2014-02-04
9508,2014-02-04T22:00:00.000,56692.916666666664,1.19,2014,2,4,22,0,2014-02-04
9509,2014-02-04T23:00:00.000,56692.958333333336,0.16,2014,2,4,23,0,2014-02-04
9510,2014-02-05T10:00:00.000,56693.416666666664,0.0,2014,2,5,10,0,2014-02-05
9511,2014-02-05T11:00:00.000,56693.458333333336,0.19,2014,2,5,11,0,2014-02-05
9512,2014-02-05T12:00:00.000,56693.5,1.39,2014,2,5,12,0,2014-02-05
9513,2014-02-05T13:00:00.000,56693.541666666664,4.16,2014,2,5,13,0,2014-02-05
9514,2014-02-05T14:00:00.000,56693.583333333336,8.1,2014,2,5,14,0,2014-02-05
9515,2014-02-05T15:00:00.000,56693.625,12.04,2014,2,5,15,0,2014-02-05
9516,2014-02-05T16:00:00.000,56693.666666666664,14.59,2014,2,5,16,0,2014-02-05
9517,2014-02-05T17:00:00.000,56693.708333333336,15.14,2014,2,5,17,0,2014-02-05
9518,2014-02-05T18:00:00.000,56693.75,13.59,2014,2,5,18,0,2014-02-05
9519,2014-02-05T19:00:00.000,56693.791666666664,10.83,2014,2,5,19,0,2014-02-05
9520,2014-02-05T20:00:00.000,56693.833333333336,7.21,2014,2,5,20,0,2014-02-05
9521,2014-02-05T21:00:00.000,56693.875,3.72,2014,2,5,21,0,2014-02-05
9522,2014-02-05T22:00:00.000,56693.916666666664,1.2,2014,2,5,22,0,2014-02-05
9523,2014-02-05T23:00:00.000,56693.958333333336,0.15,2014,2,5,23,0,2014-02-05
9524,2014-02-06T10:00:00.000,56694.416666666664,0.0,2014,2,6,10,0,2014-02-06
9525,2014-02-06T11:00:00.000,56694.458333333336,0.19,2014,2,6,11,0,2014-02-06
9526,2014-02-06T12:00:00.000,56694.5,1.38,2014,2,6,12,0,2014-02-06
9527,2014-02-06T13:00:00.000,56694.541666666664,4.17,2014,2,6,13,0,2014-02-06
9528,2014-02-06T14:00:00.000,56694.583333333336,8.1,2014,2,6,14,0,2014-02-06
9529,2014-02-06T15:00:00.000,56694.625,12.04,2014,2,6,15,0,2014-02-06
9530,2014-02-06T16:00:00.000,56694.666666666664,14.53,2014,2,6,16,0,2014-02-06
9531,2014-02-06T17:00:00.000,56694.708333333336,15.18,2014,2,6,17,0,2014-02-06
9532,2014-02-06T18:00:00.000,56694.75,13.58,2014,2,6,18,0,2014-02-06
9533,2014-02-06T19:00:00.000,56694.791666666664,10.71,2014,2,6,19,0,2014-02-06
9534,2014-02-06T20:00:00.000,56694.833333333336,6.34,2014,2,6,20,0,2014-02-06
9535,2014-02-06T21:00:00.000,56694.875,3.1,2014,2,6,21,0,2014-02-06
9536,2014-02-06T22:00:00.000,56694.916666666664,1.11,2014,2,6,22,0,2014-02-06
9537,2014-02-06T23:00:00.000,56694.958333333336,0.14,2014,2,6,23,0,2014-02-06
9538,2014-02-07T10:00:00.000,56695.416666666664,0.0,2014,2,7,10,0,2014-02-07
9539,2014-02-07T11:00:00.000,56695.458333333336,0.18,2014,2,7,11,0,2014-02-07
9540,2014-02-07T12:00:00.000,56695.5,1.35,2014,2,7,12,0,2014-02-07
9541,2014-02-07T13:00:00.000,56695.541666666664,4.1,2014,2,7,13,0,2014-02-07
9542,2014-02-07T14:00:00.000,56695.583333333336,7.99,2014,2,7,14,0,2014-02-07
9543,2014-02-07T15:00:00.000,56695.625,11.82,2014,2,7,15,0,2014-02-07
9544,2014-02-07T16:00:00.000,56695.666666666664,14.33,2014,2,7,16,0,2014-02-07
9545,2014-02-07T17:00:00.000,56695.708333333336,15.07,2014,2,7,17,0,2014-02-07
9546,2014-02-07T18:00:00.000,56695.75,13.84,2014,2,7,18,0,2014-02-07
9547,2014-02-07T19:00:00.000,56695.791666666664,10.74,2014,2,7,19,0,2014-02-07
9548,2014-02-07T20:00:00.000,56695.833333333336,6.67,2014,2,7,20,0,2014-02-07
9549,2014-02-07T21:00:00.000,56695.875,3.31,2014,2,7,21,0,2014-02-07
9550,2014-02-07T22:00:00.000,56695.916666666664,1.07,2014,2,7,22,0,2014-02-07
9551,2014-02-07T23:00:00.000,56695.958333333336,0.13,2014,2,7,23,0,2014-02-07
9552,2014-02-08T10:00:00.000,56696.416666666664,0.0,2014,2,8,10,0,2014-02-08
9553,2014-02-08T11:00:00.000,56696.458333333336,0.17,2014,2,8,11,0,2014-02-08
9554,2014-02-08T12:00:00.000,56696.5,1.3,2014,2,8,12,0,2014-02-08
9555,2014-02-08T13:00:00.000,56696.541666666664,3.98,2014,2,8,13,0,2014-02-08
9556,2014-02-08T14:00:00.000,56696.583333333336,7.74,2014,2,8,14,0,2014-02-08
9557,2014-02-08T15:00:00.000,56696.625,11.49,2014,2,8,15,0,2014-02-08
9558,2014-02-08T16:00:00.000,56696.666666666664,14.05,2014,2,8,16,0,2014-02-08
9559,2014-02-08T17:00:00.000,56696.708333333336,14.8,2014,2,8,17,0,2014-02-08
9560,2014-02-08T18:00:00.000,56696.75,13.51,2014,2,8,18,0,2014-02-08
9561,2014-02-08T19:00:00.000,56696.791666666664,10.48,2014,2,8,19,0,2014-02-08
9562,2014-02-08T20:00:00.000,56696.833333333336,6.73,2014,2,8,20,0,2014-02-08
9563,2014-02-08T21:00:00.000,56696.875,3.38,2014,2,8,21,0,2014-02-08
9564,2014-02-08T22:00:00.000,56696.916666666664,1.08,2014,2,8,22,0,2014-02-08
9565,2014-02-08T23:00:00.000,56696.958333333336,0.13,2014,2,8,23,0,2014-02-08
9566,2014-02-09T10:00:00.000,56697.416666666664,0.0,2014,2,9,10,0,2014-02-09
9567,2014-02-09T11:00:00.000,56697.458333333336,0.15,2014,2,9,11,0,2014-02-09
9568,2014-02-09T12:00:00.000,56697.5,1.23,2014,2,9,12,0,2014-02-09
9569,2014-02-09T13:00:00.000,56697.541666666664,3.81,2014,2,9,13,0,2014-02-09
9570,2014-02-09T14:00:00.000,56697.583333333336,7.49,2014,2,9,14,0,2014-02-09
9571,2014-02-09T15:00:00.000,56697.625,11.11,2014,2,9,15,0,2014-02-09
9572,2014-02-09T16:00:00.000,56697.666666666664,13.61,2014,2,9,16,0,2014-02-09
9573,2014-02-09T17:00:00.000,56697.708333333336,14.33,2014,2,9,17,0,2014-02-09
9574,2014-02-09T18:00:00.000,56697.75,12.96,2014,2,9,18,0,2014-02-09
9575,2014-02-09T19:00:00.000,56697.791666666664,10.06,2014,2,9,19,0,2014-02-09
9576,2014-02-09T20:00:00.000,56697.833333333336,6.91,2014,2,9,20,0,2014-02-09
9577,2014-02-09T21:00:00.000,56697.875,3.42,2014,2,9,21,0,2014-02-09
9578,2014-02-09T22:00:00.000,56697.916666666664,1.05,2014,2,9,22,0,2014-02-09
9579,2014-02-09T23:00:00.000,56697.958333333336,0.12,2014,2,9,23,0,2014-02-09
9580,2014-02-10T10:00:00.000,56698.416666666664,0.0,2014,2,10,10,0,2014-02-10
9581,2014-02-10T11:00:00.000,56698.458333333336,0.15,2014,2,10,11,0,2014-02-10
9582,2014-02-10T12:00:00.000,56698.5,1.18,2014,2,10,12,0,2014-02-10
9583,2014-02-10T13:00:00.000,56698.541666666664,3.72,2014,2,10,13,0,2014-02-10
9584,2014-02-10T14:00:00.000,56698.583333333336,7.32,2014,2,10,14,0,2014-02-10
9585,2014-02-10T15:00:00.000,56698.625,10.93,2014,2,10,15,0,2014-02-10
9586,2014-02-10T16:00:00.000,56698.666666666664,13.32,2014,2,10,16,0,2014-02-10
9587,2014-02-10T17:00:00.000,56698.708333333336,13.91,2014,2,10,17,0,2014-02-10
9588,2014-02-10T18:00:00.000,56698.75,12.72,2014,2,10,18,0,2014-02-10
9589,2014-02-10T19:00:00.000,56698.791666666664,9.8,2014,2,10,19,0,2014-02-10
9590,2014-02-10T20:00:00.000,56698.833333333336,6.37,2014,2,10,20,0,2014-02-10
9591,2014-02-10T21:00:00.000,56698.875,2.97,2014,2,10,21,0,2014-02-10
9592,2014-02-10T22:00:00.000,56698.916666666664,1.02,2014,2,10,22,0,2014-02-10
